505.1512,412.60480000000007,499.1512,664.1512,523.1512,412.60480000000007,502.1512,493.1512,493.1512,499.1512,419.30240000000003,360.45360000000005,322.1512,403.60480000000007,325.1512,514.1512,419.30240000000003,328.1512,502.1512,322.1512,406.60480000000007
281.60480000000007,281.60480000000007,480.45360000000005,480.45360000000005,489.45360000000005,590.4536,474.45360000000005,599.4536,278.60480000000007,597.6048000000001,489.45360000000005,483.45360000000005,480.45360000000005,483.45360000000005,489.45360000000005,483.45360000000005,483.45360000000005,498.45360000000005,489.45360000000005,486.45360000000005,486.45360000000005
596.4536,596.4536,600.6048000000001,492.45360000000005,600.6048000000001,489.45360000000005,281.60480000000007,486.45360000000005,480.45360000000005,590.4536,486.45360000000005,477.45360000000005,596.4536,489.45360000000005,477.45360000000005,489.45360000000005,498.45360000000005,492.45360000000005,483.45360000000005,489.45360000000005,492.45360000000005
326.90720000000005,671.4536,335.90720000000005,671.4536,344.90720000000005,548.4536,326.90720000000005,431.45360000000005,363.7560000000001,437.45360000000005,557.4536,431.45360000000005,431.45360000000005,431.45360000000005,363.7560000000001,428.45360000000005,431.45360000000005,431.45360000000005,434.45360000000005,437.45360000000005,363.7560000000001
557.1512,557.1512,548.1512,566.1512,678.3024,557.1512,548.1512,548.1512,588.3024,457.1512,457.1512,457.1512,461.45360000000005,461.45360000000005,463.1512,451.1512,460.1512,639.1512,454.1512,642.1512,588.3024
895.3024,886.3024,895.3024,895.3024,883.3024,706.4536,785.3024,492.45360000000005,782.3024,785.3024,497.05840000000006,498.7560000000001,491.05840000000006,464.30240000000003,579.3608,576.3608,782.3024,776.3024,470.30240000000003,593.4536,467.30240000000003
1218.3024,1218.3024,858.3024,933.4536,936.4536,861.3024,858.3024,930.4536,858.3024,921.1512,927.4536,858.3024,927.4536,858.3024,927.4536,936.1512,867.3024,933.1512,867.3024,924.4536,858.3024
514.1512,511.1512,514.1512,508.1512,502.1512,517.1512,514.1512,661.1512,508.1512,661.1512,505.1512,517.1512,511.1512,664.1512,673.1512,526.1512,511.1512,526.1512,664.1512,692.3024,517.1512
496.1512,496.1512,520.1512,661.1512,499.1512,328.1512,322.1512,406.1512,322.1512,490.1512,517.1512,406.1512,422.30240000000003,419.30240000000003,424.60480000000007,421.60480000000007,493.1512,322.1512,490.1512,499.1512,322.1512
774.1512,774.1512,756.1512,777.1512,601.1512,595.1512,780.1512,771.1512,583.1512,765.1512,765.1512,598.1512,586.1512,691.6048000000001,688.6048000000001,586.1512,759.1512,843.3024,601.1512,771.1512,592.1512
782.3024,791.3024,797.3024,785.3024,785.3024,987.3024,709.4536,477.45360000000005,886.3024,880.3024,609.7560000000001,599.4536,794.3024,506.60480000000007,990.3024,611.4536,614.4536,609.7560000000001,987.3024,608.4536,880.3024
469.30240000000003,1192.1512,579.1512,739.1512,887.1512,896.1512,638.3024,1097.3024,736.1512,890.1512,881.1512,884.1512,727.1512,721.1512,721.1512,724.1512,733.1512,893.1512,893.1512,878.1512,1088.3024
1042.1512,1174.4536,799.1512,934.1512,937.1512,931.1512,696.4536,810.7560000000001,806.0584000000001,794.0584000000001,797.0584000000001,791.0584000000001,694.1512,676.1512,676.1512,794.0584000000001,684.4536,694.1512,796.1512,791.0584000000001,676.1512
678.3024,560.1512,394.6632000000001,545.1512,457.1512,454.1512,588.3024,639.1512,451.1512,454.1512,588.3024,588.3024,642.1512,639.1512,457.1512,454.1512,454.1512,461.45360000000005,384.1512,382.45360000000005,639.1512
573.1512,567.1512,478.30240000000003,573.1512,460.30240000000003,475.30240000000003,448.30240000000003,393.60480000000007,339.1512,491.30240000000003,488.30240000000003,342.1512,345.1512,345.1512,491.30240000000003,500.30240000000003,393.60480000000007,488.30240000000003,339.1512,393.60480000000007,413.1512
784.1512,784.1512,796.1512,931.1512,943.1512,696.4536,804.7560000000001,807.7560000000001,699.4536,804.7560000000001,706.1512,700.1512,688.1512,803.0584000000001,797.0584000000001,664.1512,673.1512,797.0584000000001,673.1512,673.1512,682.1512
176.45359999999997,152.3024,360.30240000000003,167.30239999999998,360.30240000000003,176.45359999999997,377.45360000000005,152.4536,354.30240000000003,381.30240000000003,372.30240000000003,375.30240000000003,161.30239999999998,149.3024,363.30240000000003,384.30240000000003,155.30239999999998,375.30240000000003,155.30239999999998,381.30240000000003,155.30239999999998
448.30240000000003,617.3024,611.3024,617.3024,585.1512,884.1512,617.3024,626.3024,475.30240000000003,623.3024,466.30240000000003,620.3024,454.30240000000003,739.1512,454.30240000000003,638.3024,632.3024,635.3024,745.1512,472.30240000000003,469.30240000000003
606.3024,606.3024,745.1512,600.3024,688.1512,658.1512,686.3608000000002,658.1512,833.3024,673.1512,612.3024,554.6048000000001,560.6048000000001,545.6048,658.1512,620.4536,910.1512,658.1512,609.4536,609.4536,661.1512
554.1512,554.1512,678.3024,379.45360000000005,382.45360000000005,385.45360000000005,382.45360000000005,382.45360000000005,464.45360000000005,588.3024,639.1512,460.1512,454.1512,451.1512,460.1512,461.45360000000005,385.45360000000005,451.1512,639.1512,639.1512,460.1512
510.1512,716.1512,710.1512,528.1512,686.1512,644.1512,513.1512,668.1512,659.1512,519.1512,498.1512,507.1512,525.1512,732.1512,574.1512,513.1512,665.1512,516.1512,522.1512,513.1512,522.1512
178.15120000000002,169.15120000000002,169.15120000000002,169.15120000000002,169.15120000000002,175.15120000000002,175.15120000000002,175.15120000000002,175.15120000000002,169.15120000000002,178.15120000000002,201.51200000000006,178.15120000000002,178.15120000000002,175.15120000000002,172.15120000000002,169.15120000000002,172.15120000000002,175.15120000000002,178.15120000000002,184.15120000000002
152.4536,149.3024,164.30239999999998,360.30240000000003,377.45360000000005,182.45359999999997,164.4536,363.30240000000003,164.4536,384.30240000000003,158.4536,372.30240000000003,354.30240000000003,152.3024,173.45359999999997,167.4536,372.30240000000003,176.45359999999997,161.30239999999998,372.30240000000003,152.3024
366.30240000000003,549.1512,546.1512,380.1512,380.1512,556.1512,275.4536,269.4536,357.30240000000003,348.30240000000003,401.1512,395.1512,446.4536,392.1512,219.9072,360.30240000000003,292.1512,360.30240000000003,540.1512,446.4536,380.1512
1053.3024,1053.3024,767.4536,767.4536,933.4536,867.3024,942.4536,936.4536,924.4536,930.4536,861.3024,930.4536,858.3024,770.4536,948.3024,864.3024,870.3024,864.3024,927.4536,927.4536,921.4536
1039.1512,1171.4536,784.1512,787.1512,784.1512,928.1512,922.1512,784.1512,696.4536,693.4536,791.0584000000001,688.1512,700.1512,797.0584000000001,910.1512,791.0584000000001,687.4536,910.1512,679.1512,784.1512,790.1512
280.756,283.756,250.75599999999994,399.7560000000001,259.756,251.45359999999997,251.45359999999997,396.7560000000001,254.45359999999997,251.45359999999997,254.45359999999997,254.45359999999997,268.756,265.756,251.45359999999997,391.60480000000007,271.756,391.60480000000007,248.45359999999997,251.45359999999997,268.756
451.7560000000001,448.7560000000001,448.7560000000001,448.7560000000001,448.7560000000001,451.7560000000001,671.4536,448.7560000000001,448.7560000000001,448.7560000000001,337.512,448.7560000000001,448.7560000000001,448.7560000000001,448.7560000000001,448.7560000000001,451.7560000000001,337.512,451.7560000000001,337.512,448.7560000000001
667.1512,667.1512,670.1512,406.60480000000007,574.1512,499.1512,412.60480000000007,328.1512,419.30240000000003,496.1512,496.1512,422.30240000000003,412.60480000000007,327.30240000000003,436.45360000000005,415.60480000000007,427.60480000000007,412.60480000000007,412.60480000000007,406.1512,502.1512
670.1512,673.1512,409.60480000000007,409.60480000000007,406.1512,406.1512,415.60480000000007,406.60480000000007,406.1512,415.60480000000007,262.20959999999997,322.1512,406.1512,406.60480000000007,439.45360000000005,327.30240000000003,406.1512,325.1512,424.60480000000007,493.1512,439.45360000000005
783.1512,783.1512,762.1512,774.1512,759.1512,601.1512,786.1512,583.1512,598.1512,756.1512,771.1512,592.1512,768.1512,685.6048000000001,666.4536,685.6048000000001,682.6048000000001,768.1512,759.1512,765.1512,941.1512
363.30240000000003,155.30239999999998,158.30239999999998,351.30240000000003,155.4536,152.3024,372.30240000000003,152.3024,366.30240000000003,369.30240000000003,351.30240000000003,158.30239999999998,182.45359999999997,372.30240000000003,366.30240000000003,360.30240000000003,176.45359999999997,152.3024,363.30240000000003,182.45359999999997,351.30240000000003
807.1512,801.1512,789.1512,795.1512,777.1512,774.1512,792.1512,789.1512,777.1512,783.1512,774.1512,774.1512,783.1512,789.1512,730.0584000000001,733.0584000000001,789.1512,777.1512,780.1512,786.1512,786.1512
532.1512,448.1512,535.1512,538.1512,532.1512,532.1512,616.1512,742.1512,616.1512,306.30240000000003,603.3024,603.3024,327.30240000000003,742.1512,600.4536,606.3024,442.45360000000005,748.1512,600.3024,603.3024,603.3024
493.1512,493.1512,406.1512,415.60480000000007,325.1512,406.60480000000007,406.60480000000007,412.60480000000007,415.60480000000007,412.60480000000007,412.60480000000007,502.1512,499.1512,496.1512,419.30240000000003,490.1512,496.1512,419.30240000000003,360.45360000000005,412.60480000000007,490.1512
409.60480000000007,490.1512,682.1512,670.1512,415.60480000000007,505.1512,667.1512,667.1512,502.1512,502.1512,520.1512,514.1512,652.4536,499.1512,496.1512,502.1512,661.1512,673.1512,574.1512,502.1512,505.1512
568.3024,509.60480000000007,568.3024,568.3024,504.45360000000005,495.45360000000005,492.7560000000001,498.7560000000001,495.7560000000001,363.30240000000003,360.30240000000003,492.7560000000001,568.3024,512.6048000000001,360.30240000000003,363.30240000000003,464.30240000000003,510.45360000000005,495.7560000000001,492.7560000000001,498.45360000000005
551.1512,551.1512,554.1512,560.1512,548.1512,554.1512,557.1512,554.1512,454.1512,461.45360000000005,463.1512,639.1512,457.1512,642.1512,454.1512,645.1512,451.1512,645.1512,588.3024,457.1512,454.1512
286.1512,280.1512,292.1512,292.1512,292.1512,280.1512,289.1512,286.1512,286.1512,295.1512,286.1512,292.1512,295.1512,295.1512,280.1512,283.1512,335.45360000000005,289.1512,289.1512,301.1512,292.1512
544.4536,535.4536,716.4536,692.4536,665.1512,650.1512,477.1512,361.1512,547.4536,541.4536,468.1512,373.1512,367.1512,468.1512,520.4535999999999,474.1512,477.1512,358.1512,370.1512,514.4536,502.4536
604.1512,613.1512,577.1512,416.1512,762.1512,444.30240000000003,762.1512,444.30240000000003,574.1512,759.1512,574.1512,762.1512,765.1512,771.1512,604.1512,580.1512,574.1512,574.1512,595.1512,568.3024,771.1512
661.1512,505.1512,493.1512,322.1512,406.60480000000007,331.1512,409.60480000000007,415.60480000000007,520.1512,526.1512,360.45360000000005,496.1512,493.1512,322.1512,490.1512,517.1512,406.60480000000007,422.30240000000003,419.30240000000003,490.1512,406.1512
883.3024,822.4536,791.3024,672.3024,594.6048000000001,880.3024,600.6048000000001,614.4536,603.7560000000001,984.3024,822.4536,615.7560000000001,791.3024,990.3024,895.3024,614.4536,611.4536,788.3024,785.3024,886.3024,480.45360000000005
366.30240000000003,363.30240000000003,149.3024,182.45359999999997,372.30240000000003,377.45360000000005,161.4536,384.30240000000003,371.45360000000005,173.45359999999997,152.3024,387.30240000000003,363.30240000000003,351.30240000000003,351.30240000000003,369.30240000000003,363.30240000000003,357.30240000000003,158.30239999999998,366.30240000000003,164.4536
822.4536,782.3024,990.3024,883.3024,609.6048000000001,603.6048000000001,712.4536,791.3024,594.6048000000001,606.6048000000001,880.3024,880.3024,987.3024,822.4536,984.3024,602.4536,990.3024,486.45360000000005,611.4536,987.3024,892.3024
710.1512,719.1512,713.1512,713.1512,692.1512,543.1512,540.1512,501.1512,519.1512,531.1512,659.1512,510.1512,522.1512,525.1512,513.1512,510.1512,671.1512,659.1512,656.1512,534.1512,656.1512
354.30240000000003,375.30240000000003,351.30240000000003,161.30239999999998,363.30240000000003,383.45360000000005,363.30240000000003,170.4536,161.30239999999998,155.30239999999998,179.45359999999997,381.30240000000003,369.30240000000003,381.30240000000003,161.30239999999998,357.30240000000003,149.3024,149.3024,152.3024,483.1512,380.45360000000005
716.1512,722.1512,498.1512,707.1512,656.1512,549.1512,674.1512,507.1512,522.1512,662.1512,838.1512,674.1512,659.1512,531.1512,522.1512,531.1512,522.1512,662.1512,528.1512,525.1512,516.1512
671.4536,668.4536,451.7560000000001,677.4536,451.7560000000001,326.90720000000005,677.4536,335.90720000000005,428.45360000000005,363.7560000000001,363.7560000000001,428.45360000000005,434.45360000000005,554.4536,431.45360000000005,440.45360000000005,363.7560000000001,437.45360000000005,440.45360000000005,440.45360000000005,428.45360000000005
159.3024,321.30240000000003,419.1512,265.1512,144.3024,286.1512,277.1512,156.3024,174.3024,289.1512,265.1512,286.1512,197.15120000000002,141.3024,200.15120000000002,191.15120000000002,194.15120000000002,271.1512,138.3024,194.15120000000002,197.15120000000002
798.1512,756.1512,610.1512,783.1512,613.1512,777.1512,595.1512,777.1512,774.1512,840.3024,583.1512,601.1512,756.1512,598.1512,601.1512,780.1512,783.1512,604.1512,574.1512,843.3024,580.1512
1098.6048,1098.6048,1101.6048,971.4536,971.4536,968.4536,791.4536,908.4536,911.4536,914.4536,914.4536,911.4536,914.4536,911.4536,715.7560000000001,911.4536,794.4536,911.4536,911.4536,917.4536,911.4536
674.1512,686.1512,295.1512,295.1512,647.1512,474.1512,301.1512,298.1512,498.1512,492.1512,313.1512,304.1512,513.1512,562.1512,256.3024,464.30240000000003,316.1512,525.1512,316.1512,322.1512,307.1512
791.7560000000001,788.7560000000001,791.7560000000001,683.4536,791.7560000000001,703.7560000000001,557.7560000000001,706.7560000000001,709.7560000000001,712.7560000000001,709.7560000000001,712.7560000000001,557.4536,712.7560000000001,551.7560000000001,709.7560000000001,703.7560000000001,715.7560000000001,709.7560000000001,712.7560000000001,709.7560000000001
